id,name,city,reg,name
24637-238504,Paseo de la Castellana,Madrid,ES,Thomas Grasser
12629-100508,Edinburgh - Haymarket Station,Edinburgh,GB,Thomas Grasser
30047-11600,Yokohama Land Mark Plaza,Yokohama,JP,Thomas Grasser
26324-241737,Hazmiyeh Restaurants Garden,Beirut,LB,Thomas Grasser
32609-132866,Forum Culiacan,Culiacan,MX,Thomas Grasser
33266-95300,Powerplant Cinema Level 3,Makati City,PH,Thomas Grasser
25913-242932,PLAZA MUNDO,SAN SALVADOR,SV,Thomas Grasser
76432-96780,Target Buena Park T-2082,Buena Park,US,Thomas Grasser
11096-101023,Lincoln Crossing - Lincoln,Lincoln,US,Thomas Grasser
5450-1464,Yorba Linda & Village Center Dr,Yorba Linda,US,Thomas Grasser
7610-17294,"Capitol Hill, DC",Washington,US,Thomas Grasser
17947-179784,Hypoluxo Road & Congress Avenue,Boynton Beach,US,Thomas Grasser
76103-78187,Super Target Clermont ST-1519,Clermont,US,Thomas Grasser
7871-63960,Woodbrook,Baltimore,US,Thomas Grasser
28027-249207,Martin's Hagerstown # 6444,Hagerstown,US,Thomas Grasser
28570-249741,Teavana - Maple Grove,Maple Grove,US,Thomas Grasser
48892-247368,Kroger Hernando #478,Hernando,US,Thomas Grasser
11271-104196,The Village at Bridgewater Commons,Bridgewater,US,Thomas Grasser
17219-176967,NJ James Cooper Travel Plaza,Mount Laurel,US,Thomas Grasser
20877-208284,Target Riverhead T-1818,Riverhead,US,Thomas Grasser
465-1682,13th & Tacoma,Portland,US,Thomas Grasser
11943-105899,Staples & Doddridge,Corpus Christi,US,Thomas Grasser
3350-39559,Valley Mall Pkwy & 5th St NE,East Wenatchee,US,Thomas Grasser
13393-106644,Milwaukee & Branigan,Beloit,US,Thomas Grasser
3633-142525,Defensores,Buenos Aires,AR,Faye Burrus
28459-250176,Teavana - White Oaks Mall,London,CA,Faye Burrus
30308-63921,Nanba Nankai-dori,Osaka,JP,Faye Burrus
30563-96812,AEON MALL SakaiKitahanada,Sakai,JP,Faye Burrus
3900-153724,Medica Sur Tlalpan,Mexico City,MX,Faye Burrus
2037-136505,The Mall Tha Phra-Main Hall,Thonburi,TH,Faye Burrus
26719-245164,Jing Guo 737,Taoyuan City,TW,Faye Burrus
16341-160305,Dobson & Guadalupe,Mesa,US,Faye Burrus
75370-102971,CSU Long Beach - Dining Plaza,Long Beach,US,Faye Burrus
5573-164244,Arapahoe & Parker,Centennial,US,Faye Burrus
8677-94425,Firestone-I-25 & Hwy 119,Firestone,US,Faye Burrus
21159-160244,"Cathedral Commons, D.C.",Washington,US,Faye Burrus
75436-106972,Ft. Benning Mc Graw Manor,Ft Benning,US,Faye Burrus
2556-42160,North Williams & Brink,Crystal Lake,US,Faye Burrus
2216-633,243 N Skokie Blvd - Village Square,Northbrook,US,Faye Burrus
75808-98096,BOS - Terminal A gate 18,Boston,US,Faye Burrus
19586-194447,Westfield Montgomery Mall-Upper Lvl,Bethesda,US,Faye Burrus
79270-93640,Harris Teeter-Holly Springs #118,Holly Springs,US,Faye Burrus
22588-195826,Harris Teeter Kill Devils Hills # 1,Kill Devil Hills,US,Faye Burrus
823-2018,78th & Lexington,New York,US,Faye Burrus
11668-103809,35th & Fauntleroy,Seattle,US,Faye Burrus
26472-239830,Talcahuano,Buenos Aires,AR,Jackie Barragan
4093-140807,191 Kenmount Rd,St. John's,CA,Jackie Barragan
25873-241154,Longos Applewood plaza,Mississauga,CA,Jackie Barragan
18153-188193,Eastington - Stonehouse A419,nr Stroud,GB,Jackie Barragan
32730-139748,Chiba Mihama,Chiba,JP,Jackie Barragan
16189-167325,atre Yotsuya,Shinjuku-ku,JP,Jackie Barragan
30484-87342,Nagano Eki-mae,Nagano,JP,Jackie Barragan
48035-261167,The Spot,Messilah,KW,Jackie Barragan
32756-138645,Blvd Ortiz Mena Chihuahua,Chihuahua,MX,Jackie Barragan
18293-182304,Angeles Acoxpa,Mexico City,MX,Jackie Barragan
48716-264856,Bursa Balat,Bursa,TR,Jackie Barragan
76606-101463,Target Oxford T-2153,Oxford,US,Jackie Barragan
20437-201808,Crevier BMW,Santa Ana,US,Jackie Barragan
25349-240547,Dover,Dover,US,Jackie Barragan
25222-239186,FLL Baggage Claim Temp Cafe,Ft. Lauderdale,US,Jackie Barragan
28578-249750,Teavana - Northpoint,ALPHARETTA,US,Jackie Barragan
17523-167884,Ponce De Leon at Glen Iris-Atlanta,Atlanta,US,Jackie Barragan
23592-231284,Lawrenceville,Lawrenceville,US,Jackie Barragan
20283-189472,Giant Harrisburg # 6447,Harrisburg,US,Jackie Barragan
22278-214404,WO Ezell & Blackstock Road,Spartanburg,US,Jackie Barragan
4575-95544,500 Terry Fox Drive,Kanata,CA,Michael Davis
31755-107182,سنافير - نعمه بيه,,EG,Michael Davis
35632-172427,Bandung Supermall,Bandung,ID,Michael Davis
31416-108699,CAINZ SUPER MALL Kawajima,Kawajima-machi,JP,Michael Davis
26441-242424,Urawa TSUTAYA BOOKS,Saitama,JP,Michael Davis
24200-236570,Tulum,Tulum,MX,Michael Davis
48865-265667,Mitsui Outlet Park,Selangor,MY,Michael Davis
13213-100434,"44th St. & Thomas, Phoenix",Phoenix,US,Michael Davis
24526-72436,Martinelli & Hacienda,Dublin,US,Michael Davis
74491-96635,Safeway-Alamosa #1681,Alamosa,US,Michael Davis
978-1102,Roswell Road,Atlanta,US,Michael Davis
79259-97219,Kroger-Stone Mountain #449,Stone Mountain,US,Michael Davis
76550-98561,Target Lanesborough T-2127,Lanesboro,US,Michael Davis
24574-236870,Hall & Heydenreich,Macomb Township,US,Michael Davis
7793-54879,Mays Landing Wrangleboro,Mays Landing,US,Michael Davis
10753-102015,19th & Telephone,Moore,US,Michael Davis
17214-164865,I-10 & Yale,Houston,US,Michael Davis
3333-26407,Houghton Plaza,Kirkland,US,Michael Davis
49790-270953,Galleria - Melbourne,Melbourne,AU,Linda Orr
4998-138145,Church & Adelaide,Toronto,CA,Linda Orr
15165-156664,Notre Dame & Vinet,Montreal,CA,Linda Orr
27111-246880,WB Woodall North DT,Sheffield,GB,Linda Orr
48030-261144,YHT Bulvar,Ankara,TR,Linda Orr
30933-99044,Starbucks,Istanbul,TR,Linda Orr
75323-100264,Elmendorf AFB,Anchorage,US,Linda Orr
13993-113968,Somersville & Delta Fair,Antioch,US,Linda Orr
5570-1024,Ralston & El Camino Belmont,Belmont,US,Linda Orr
6740-76601,"Broadway & Oxford, Chula Vista",Chula Vista,US,Linda Orr
13399-103343,Bonnyview & Eastside - Redding,Redding,US,Linda Orr
4195-138768,Stop & Shop-Glastonbury #605,Glastonbury,US,Linda Orr
9244-9097,43rd & Madison,New York,US,Linda Orr
79349-94513,Price Chopper - Slingerlands #159,Slingerlands,US,Linda Orr
74421-82462,Safeway-Portland #2448,Portland,US,Linda Orr
9468-96154,Lansdale,Lansdale,US,Linda Orr
79417-104082,Kroger-Beaumont #325,Beaumont,US,Linda Orr
76868-121844,Target Longview T-2283,Longview,US,Linda Orr
11207-103680,1604 & Potranco,San Antonio,US,Linda Orr
7828-218624,Richmond Road & Rolkin Road,Charlottesville,US,Linda Orr
74406-51799,Safeway-Olympia #1464,Olympia,US,Linda Orr
15719-172425,3rd & Seneca,Seattle,US,Linda Orr
34332-97778,Jimmy Mall,Al Ain,AE,Jason Curry
4876-107838,Sundance,Calgary,CA,Jason Curry
4437-75580,12 Ave & 8th Street SW,Calgary,CA,Jason Curry
30683-99513,مجمع مكة,عمان,JO,Jason Curry
32736-133909,Koshigaya AEON Lake Town kaze,Koshigaya,JP,Jason Curry
26228-243927,Central Bangna 1st Floor,Bangkok,TH,Jason Curry
5263-729,2118 Willow Pass Road,Concord,US,Jason Curry
6594-64802,"Hill & Walnut, East Pasadena",Pasadena,US,Jason Curry
5849-27427,Farmer's Lane & Highway 12,Santa Rosa,US,Jason Curry
26357-137464,"Kroger-Greenwood, IN #909",Greenwood,US,Jason Curry
47124-248644,Kowalski's - St. Paul,Saint Paul,US,Jason Curry
21279-205844,Petro Deming,Deming,US,Jason Curry
28442-249823,Teavana - Crossgates Mall,ALBANY,US,Jason Curry
2206-217945,The 580 Building,Cincinnati,US,Jason Curry
6952-89261,36th & Robinson,Norman,US,Jason Curry
7190-145844,UPMC - Presbyterian Hosp 1st Floor,Pittsburg,US,Jason Curry
6368-20601,15th & San Antonio,Austin,US,Jason Curry
10419-100474,McDill & Crossroads,Plover,US,Jason Curry
12397-85693,Chiswick - High Road/Fisher's Lane,London,GB,Delores Collins
22193-218829,WB Warwick North Kiosk,Warwick,GB,Delores Collins
30024-11538,Marunouchi Mitsubishi Bldg.,Chiyoda-ku,JP,Delores Collins
32160-126464,Borders the Gardens,Kuala Lumpur,MY,Delores Collins
16874-186184,Starbucks,Afyonkarahisar,TR,Delores Collins
5628-197744,Lindero Canyon & Kanan Rd,Thousand Oaks,US,Delores Collins
5803-15714,16th St. & Blake,Denver,US,Delores Collins
9459-94139,East Colonial Dr & Maguire Rd,Orlando,US,Delores Collins
11046-100152,I-285 & Atlanta Rd,Smyrna,US,Delores Collins
19777-199564,Hy-Vee - Muscatine #1,Muscatine,US,Delores Collins
20548-182764,Mackinac Bay Trading,Mackinac City,US,Delores Collins
17222-143484,NJ Montvale Travel Plaza.,Montvale,US,Delores Collins
75940-106270,OH- Towpath Travel Plaza,Broadview Heights,US,Delores Collins
23608-224628,Smith's - North Ogden #279,North Ogden,US,Delores Collins
40008-71168,Steinenvorstadt,Basel,CH,Katy Lockwood
7187-154511,SSP Luton Airside,Luton,GB,Katy Lockwood
24194-227824,Halim Airport,Jakarta,ID,Katy Lockwood
30481-88720,AEON MALL Sapporo Naebo,Sapporo,JP,Katy Lockwood
26259-236185,COCOON CITY Saitama Shin-toshin,Saitama,JP,Katy Lockwood
30098-13381,Kawasaki MORE'S,Kawasaki,JP,Katy Lockwood
8087-151205,Jurica,Mexico City,MX,Katy Lockwood
30651-96717,Plaza Lilas,Mexico City,MX,Katy Lockwood
50000-272226,PJ8,Petaling Jaya,MY,Katy Lockwood
30818-102733,Siam Paragon-Street Level,Patumwan,TH,Katy Lockwood
79707-101342,Safeway - Peoria #2799,Peoria,US,Katy Lockwood
5268-436,Santa Margarita & Los Alisos,Mission Viejo,US,Katy Lockwood
17601-161370,Washington & Wilson,Petaluma,US,Katy Lockwood
11778-99691,Monterey & Lewis,San Jose,US,Katy Lockwood
75866-100757,Intercontinental Hotel - Miami,Miami,US,Katy Lockwood
13994-111905,Peachtree Pkwy & Ronald Reagan Blvd,Cumming,US,Katy Lockwood
76733-104010,Target  Kalamazoo T-901,Kalamazoo,US,Katy Lockwood
22725-223764,Bass Lake Rd & Broadway-Crystal,Crystal,US,Katy Lockwood
75884-101521,MSP North Ternimal,St Paul,US,Katy Lockwood
14296-114267,"Fort Lee, Route 4 E",Fort Lee,US,Katy Lockwood
73857-94450,Acme - Kenilworth #1096,Kenilworth,US,Katy Lockwood
76673-104724,Target - Cheektowaga/Depew T-2191,Depew,US,Katy Lockwood
22716-223428,92-77 Queens Blvd,Rego Park,US,Katy Lockwood
28517-249819,Teavana - Eastview Mall,VICTOR,US,Katy Lockwood
6237-648,Memorial Drive Town & Country,Houston,US,Katy Lockwood
76525-98390,Target South Jordan T-2123,South Jordan,US,Katy Lockwood
3220-1162,56th & Summitview Ave,Yakima,US,Katy Lockwood
1271-136936,Unicenter Shopping,Martinez,AR,Rosaura Boggs
74840-100563,Safeway - Grand Prairie #826,Grand Prairie,CA,Rosaura Boggs
8146-151147,"1646 Barrington Street, Suite 800",Halifax,CA,Rosaura Boggs
38801-244491,Isidora,Santiago,CL,Rosaura Boggs
50111-248464,Milla De Oro,Medellin,CO,Rosaura Boggs
20100-203345,WB Gordano DT,Bristol,GB,Rosaura Boggs
12232-38320,Cardiff - Queen St/Frederick St,Cardiff,GB,Rosaura Boggs
31887-178624,DPS - Bali Intl Airport,Denpasar,ID,Rosaura Boggs
25458-225019,Aeon Mall BSD,Banten,ID,Rosaura Boggs
47505-254610,Hashima Fukuju,Hashima,JP,Rosaura Boggs
23072-227565,Zaitunay Bay,Beirut,LB,Rosaura Boggs
8901-95251,"22nd & Harrison, Tucson",Tucson,US,Rosaura Boggs
5089-142346,Target Brea T-2482,Brea,US,Rosaura Boggs
5216-429,Mac Arthur & Campus,Newport Beach,US,Rosaura Boggs
9745-96489,Washington & 42nd,Palm Desert,US,Rosaura Boggs
608-323,San Carlos & Laurel,San Carlos,US,Rosaura Boggs
23498-215304,Target Santa Clara T-2830,Santa Clara,US,Rosaura Boggs
5233-238080,Brooks & Los Amigos,Windsor,US,Rosaura Boggs
22944-182071,"2115 Grand Ave, Glenwood Springs",Glenwood Springs,US,Rosaura Boggs
21823-206684,2145 S University Drive,Davie,US,Rosaura Boggs
11481-233404,14th St & Sadler,Fernandina Beach,US,Rosaura Boggs
72660-64959,Super Target Wesley Chapel ST-1382,Wesley Chapel,US,Rosaura Boggs
16962-177064,Target Des Moines T-69,West Des Moines,US,Rosaura Boggs
23424-230204,Littleton - The Point,Littleton,US,Rosaura Boggs
747-578,Wildwood Center,Bethesda,US,Rosaura Boggs
19860-194332,Target Sterling Heights T-605,Sterling Heights,US,Rosaura Boggs
7922-92120,North Pearl Street,Albany,US,Rosaura Boggs
9239-162565,52nd Btwn Fifth & Sixth,New York,US,Rosaura Boggs
50206-259692,Smiths West Jordan 495,WEST JORDAN,US,Rosaura Boggs
73116-21391,Albertsons-Spokane #258,Spokane,US,Rosaura Boggs
4810-107004,E. Columbia & Sherbrooke,New Westminster,CA,Tracy Owenby
4686-99705,Pacific Rim Station-Pt Alberni D/T,Port Alberni,CA,Tracy Owenby
1867-143564,Kiyama Parking Area (Up Lane),Kiyama-cho,JP,Tracy Owenby
12997-149988,Carso Polanco I,Mexico City,MX,Tracy Owenby
25906-242707,A Link Square,Bangkok,TH,Tracy Owenby
27079-246487,Harbormall Pattaya Klang,Chonburi,TH,Tracy Owenby
30791-102083,Chiangmai Nimmanhemin,Muang,TH,Tracy Owenby
33750-96038,Central Phuket,Muang,TH,Tracy Owenby
7137-150410,"Fry's-Gilbert, AZ #670",Gilbert,US,Tracy Owenby
5533-1639,Mission St & Gambetta,Daly City,US,Tracy Owenby
5601-1928,Christie & Shellmound - Emeryville,Emeryville,US,Tracy Owenby
24630-223790,UCR at Glen Mor,Riverside,US,Tracy Owenby
75981-107178,Safeway - Santa Clara #700,Santa Clara,US,Tracy Owenby
19807-178945,Plainfield - Rt. 59 & Rt. 126,Plainfield,US,Tracy Owenby
8453-35539,Birkdale,Huntersville,US,Tracy Owenby
9368-96106,Main St & Front St,Brooklyn,US,Tracy Owenby
7844-81481,Miller Place,Miller Place,US,Tracy Owenby
7818-73921,Yardley,Yardley,US,Tracy Owenby
26808-237108,Hilton Americas Houston,Houston,US,Tracy Owenby
6325-5180,Post Oak & 610 (Uptown Park),Houston,US,Tracy Owenby
79574-102988,Randalls - Houston #3048,Houston,US,Tracy Owenby
70363-139485,Target San Marcos T-2438,San Marcos,US,Tracy Owenby
6835-232044,5100 S State,Murray,US,Tracy Owenby
11825-104822,East Market at Fairlakes,Fairfax,US,Tracy Owenby
11660-103889,Southern Hills,Roanoke,US,Tracy Owenby
74224-50699,Safeway-Duvall #1572,Duvall,US,Tracy Owenby
16735-175204,Evolution Fresh Pine Street,Seattle,US,Tracy Owenby
29560-238539,Corniche Park DT,Abu Dhabi,AE,Holly Vincent
1897-120044,Twin Towers 13th Street,Abu Dhabi,AE,Holly Vincent
4837-103833,South Park,Edmonton,CA,Holly Vincent
15808-158044,Biel/Bienne,Biel,CH,Holly Vincent
4127-199504,Amsterdam (CS) - Westtunnel,Amsterdam,NL,Holly Vincent
23754-233147,Robinson Roi Et,Roi Et,TH,Holly Vincent
74792-94835,Safeway - Gilbert #1748,Gilbert,US,Holly Vincent
9289-95415,Bolsa Chica & Heil,Huntington Beach,US,Holly Vincent
76693-98339,Target Lake Elsinore T-2195,Lake Elsinore,US,Holly Vincent
11718-102442,Pier Park & Hilton,Panama City Beach,US,Holly Vincent
28360-249845,Teavana - Mall of Louisiana,BATON ROUGE,US,Holly Vincent
72682-76602,Super Target Apple Valley ST-643,Apple Valley,US,Holly Vincent
74368-83247,Missoula Fresh Market - Reserve,Missoula,US,Holly Vincent
13454-106336,"Middletown, Orange Plaza",Middletown,US,Holly Vincent
2883-93174,Highway 41 & 9th,Oshkosh,US,Holly Vincent
74812-99780,Safeway Kamloops #89,Kamloops,CA,Wanda Goldberg
28657-250247,Teavana - Central City,Surrey,CA,Wanda Goldberg
32300-117551,Centralbahnplatz,Basel,CH,Wanda Goldberg
24997-228744,C.C. GRAN ESTACION,BOGOTA D.C.,CO,Wanda Goldberg
16967-177664,Pražský Hrad,Prague,CZ,Wanda Goldberg
1861-143108,AEON MALL Tsuchiura,Tsuchiura,JP,Wanda Goldberg
30002-9693,Ochanomizu Murata Bldg.,Chiyoda-ku,JP,Wanda Goldberg
25569-241535,Tezoquipa,Mexico D F,MX,Wanda Goldberg
2095-142848,Forum Coatzacoalcos,Coatzacoalcos,MX,Wanda Goldberg
5454-821,Carlsbad Company Stores,Carlsbad,US,Wanda Goldberg
9511-96976,Texas & Jefferson - Fairfield,Fairfield,US,Wanda Goldberg
9419-95886,"Del Amo & Woodruff, Lakewood",Lakewood,US,Wanda Goldberg
9545-96910,Lincoln & Fiji,Marina del Rey,US,Wanda Goldberg
9899-97042,Moreno Beach & Hwy 60,Moreno Valley,US,Wanda Goldberg
13466-106745,Nine Mile Rd & Hillview Drive,Pensacola,US,Wanda Goldberg
7926-72900,Jordan Creek Town Center,West Des Moines,US,Wanda Goldberg
25140-240095,South Neil & Carriage Center,Champaign,US,Wanda Goldberg
8957-95481,"Muskegon, Sternberg & Harvey",Muskegon,US,Wanda Goldberg
8653-94171,Roseville on Gratiot,Roseville,US,Wanda Goldberg
28334-250143,Teavana - Prestige Chesterfield,Chesterfield,US,Wanda Goldberg
28540-250012,Teavana - Northlake Mall,Charlotte,US,Wanda Goldberg
11062-101739,1761 Rio Rancho Blvd,Rio Rancho,US,Wanda Goldberg
7474-7588,93rd and Broadway,New York,US,Wanda Goldberg
9961-98933,"Akron, South Arlington Rd",Akron,US,Wanda Goldberg
18317-166404,24th Ave NW & Mt Williams Drive,Norman,US,Wanda Goldberg
75252-95273,Baptist Memorial Hospital Main Entr,Memphis,US,Wanda Goldberg
15949-162924,"Baylor University/Waco, TX-Moody Li",Waco,US,Wanda Goldberg
13729-108005,Pacific hwy & S 240th,Kent,US,Wanda Goldberg
4626-99131,Cochrane City Centre,Cochrane,CA,Anne Muller
13174-135529,Bahnhofplatz,Zurich,CH,Anne Muller
12406-85705,City Thameslink - Fleet Place,London,GB,Anne Muller
12778-139697,Kingston - Clarence St,London,GB,Anne Muller
24392-236907,Tesco Kingston Park,Newcastle on Tyne,GB,Anne Muller
3899-165164,SSP Peterborough,Peterborough,GB,Anne Muller
19720-201166,Imperial City Mall,Miri,MY,Anne Muller
17140-171324,Mall of Asia Arena,Pasay City,PH,Anne Muller
74241-25927,Vons-Rolling Hills Estates #2233,Rolling Hills Estates,US,Anne Muller
7485-6527,Branford,Branford,US,Anne Muller
2219-630,Arlington Hts Rd & Palatine,Arlington Heights,US,Anne Muller
2494-27087,Wrightwood & Racine,Chicago,US,Anne Muller
2427-248932,Woodfield Mall Center Cour,Schaumburg,US,Anne Muller
801-1782,Starbucks Boston Common,Boston,US,Anne Muller
29068-97497,Harris Teeter-Greensboro #91,Greensboro,US,Anne Muller
22986-226825,Ingles Lincolnton #148,Lincolnton,US,Anne Muller
782-1717,Doylestown-Rte. 611 & Main,Doylestown,US,Anne Muller
680-1354,Preston Royal,Dallas,US,Anne Muller
9785-96102,Christiansburg,Christiansburg,US,Anne Muller
13509-104615,2nd Street & C Street- Washougal,Washougal,US,Anne Muller
40404-77706,Concell de Cent,Barcelona,ES,Stephen Mccurdy
26741-245296,Watford - High Street,Watford,GB,Stephen Mccurdy
30790-103676,Vrilissia 2,Athens,GR,Stephen Mccurdy
26242-236936,Kochi Obiyamachi,Kochi,JP,Stephen Mccurdy
33951-95923,Damansara Uptown 1,Petaling Jaya,MY,Stephen Mccurdy
7072-148464,Galeria Krakowska - LEVEL +1,Kraków,PL,Stephen Mccurdy
16080-162287,Kaskada,Szczecin,PL,Stephen Mccurdy
73961-82268,King Soopers-Aurora #84,Aurora,US,Stephen Mccurdy
74110-97326,Safeway-Longmont #1634,Longmont,US,Stephen Mccurdy
19851-75281,"9th and O, NW",Washington,US,Stephen Mccurdy
9695-91811,Griffin Rd & University Dr,Davie,US,Stephen Mccurdy
14285-117464,Sixes Rd & Ridge Rd,Canton,US,Stephen Mccurdy
75883-100937,"J.W.Marriott,Grand Rapids lobby rtl",Grand Rapids,US,Stephen Mccurdy
79428-81600,Smiths-Albuquerque #439,Albuquerque,US,Stephen Mccurdy
7614-28547,Centereach,Centereach,US,Stephen Mccurdy
9584-202508,Garners Ferry & Woodhill,Columbia,US,Stephen Mccurdy
74960-90744,Safeway-Tacoma #486,Tacoma,US,Stephen Mccurdy
15390-153487,Kingsway Mall,Edmonton,CA,Dolores Knox
4782-105765,Promontory SC-Vedder & Promontory,Chilliwack,CA,Dolores Knox
28455-250201,Teavana - Mapleview Centre,Burlington,CA,Dolores Knox
21589-203526,Yonge & Queens Quay,Toronto,CA,Dolores Knox
17292-155051,Route 132 & Jogues,Delson,CA,Dolores Knox
28720-250964,Edinburgh - Leith Walk,Edinburgh,GB,Dolores Knox
35614-224449,Puri Indah Mall  (Closed),Jakarta,ID,Dolores Knox
30364-76362,JR Takatsuki Eki Minami,Takatsuki,JP,Dolores Knox
33313-11470,San Ming,Taipei City,TW,Dolores Knox
5727-3271,Calvine & Florin - Elk Grove,Sacramento,US,Dolores Knox
74377-90502,Vons-Ventura #2677,Ventura,US,Dolores Knox
6945-86206,120th & Colorado-Thornton,Thornton,US,Dolores Knox
8412-27033,Cambridge Square,Atlanta,US,Dolores Knox
19283-182806,Broadway & Devon,Chicago,US,Dolores Knox
76919-128684,Target Baltimore West T-2393,Baltimore,US,Dolores Knox
11517-104651,Grand River & Stoddard,East Lansing,US,Dolores Knox
2872-75469,Eureka & Pardee,Taylor,US,Dolores Knox
76959-129330,Target Las Vegas Flamingo T-265,Las Vegas,US,Dolores Knox
10283-100401,Northport Village,Northport,US,Dolores Knox
15194-158106,Summit Mall,Akron,US,Dolores Knox
29010-248688,Kroger Newark 128,Newark,US,Dolores Knox
13206-107099,Frank Phillips & US 75,Bartlesville,US,Dolores Knox
