city,country,admin_name,capital,population,id
Cleburne,United States,Texas,,37468.0,1840019464
Pendleton,United States,Oregon,,17398.0,1840019917
Clifton,United States,New Jersey,,85052.0,1840003511
Mascouche,Canada,Quebec,,42491.0,1124001580
Taunton,United Kingdom,Somerset,,60479.0,1826959489
Kennebunk,United States,Maine,,11424.0,1840052870
Anaheim,United States,California,,350365.0,1840019322
Conroe,United States,Texas,,91079.0,1840019586
Red Wing,United States,Minnesota,,16320.0,1840008959
Inverness,United Kingdom,Highland,,70000.0,1826161019
Sault Ste. Marie,Canada,Ontario,,73368.0,1124810690
Denham Springs,United States,Louisiana,,9753.0,1840015027
Beaufort,United States,South Carolina,,53051.0,1840013818
Oxford,United Kingdom,Oxfordshire,,154600.0,1826689568
Cedar City,United States,Utah,,39995.0,1840018895
Veracruz,Mexico,Veracruz,minor,552156.0,1484992153
North Las Vegas,United States,Nevada,,251974.0,1840020363
Selkirk,Canada,Manitoba,,10278.0,1124499880
Edinburgh,United Kingdom,"Edinburgh, City of",,488050.0,1826492520
Visalia,United States,California,,237386.0,1840021639
Phuket,Thailand,Phuket,admin,77610.0,1764327831
Oro Valley,United States,Arizona,,46044.0,1840023058
Kusatsu,Japan,Shiga,,143230.0,1392082200
Atlanta,United States,Georgia,admin,5449398.0,1840013660
Rancho Cucamonga,United States,California,,177603.0,1840020411
Youngstown,United States,Ohio,,378732.0,1840003563
Indianapolis,United States,Indiana,admin,1588961.0,1840030084
Woking,United Kingdom,Surrey,,62796.0,1826205427
Port Hope,Canada,Ontario,,16753.0,1124105292
Ueda,Japan,Nagano,,152481.0,1392438902
Tomah,United States,Wisconsin,,9397.0,1840002566
Hernando,United States,Mississippi,,16399.0,1840014642
Aloha,United States,Oregon,,54287.0,1840017414
Hidaka,Japan,Saitama,,54728.0,1392984149
Samarinda,Indonesia,Kalimantan Timur,admin,753370.0,1360684979
Fukuoka,Japan,Fukuoka,admin,2128000.0,1392576294
Ome,Japan,Tōkyō,,132436.0,1392575345
Montgomeryville,United States,Pennsylvania,,13082.0,1840005457
Kenilworth,United Kingdom,Warwickshire,,22413.0,1826857178
San Jose,United States,California,,1798103.0,1840021570
Atascadero,United States,California,,30075.0,1840019126
Schwechat,Austria,Niederösterreich,,18026.0,1040189871
Colchester,United Kingdom,Essex,,111921.0,1826545433
Medellin,Colombia,Antioquia,admin,2529403.0,1170680389
Rio Grande,Brazil,Rio Grande do Sul,,211965.0,1076567920
Friendswood,United States,Texas,,40290.0,1840020969
Irvine,United States,California,,287401.0,1840019325
Palm Beach Gardens,United States,Florida,,57704.0,1840015125
Osaka,Japan,Ōsaka,admin,14977000.0,1392419823
Madison Heights,United States,Michigan,,29886.0,1840002449
Stephenville,United States,Texas,,21247.0,1840022097
Manassas,United States,Virginia,,41085.0,1840003839
Minneapolis,United States,Minnesota,,2977172.0,1840007830
Affton,United States,Missouri,,20148.0,1840006124
Skokie,United States,Illinois,,62700.0,1840011321
Greendale,United States,Wisconsin,,14143.0,1840003038
Barrie,Canada,Ontario,,172657.0,1124340223
Kisarazu,Japan,Chiba,,136118.0,1392821453
Dijon,France,Bourgogne-Franche-Comté,admin,156920.0,1250505606
Douglasville,United States,Georgia,,33992.0,1840014804
Centereach,United States,New York,,31493.0,1840005026
Kiel,Germany,Schleswig-Holstein,admin,246794.0,1276305306
Cavite City,Philippines,Cavite,,102806.0,1608639398
Brantford,Canada,Ontario,,97496.0,1124737006
Khon Kaen,Thailand,Khon Kaen,admin,115928.0,1764003406
Southampton,United Kingdom,Southampton,,855569.0,1826602892
Belmont,United States,California,,26941.0,1840018924
Kutztown,United States,Pennsylvania,,10137.0,1840001178
Carmel,United States,Indiana,,101068.0,1840007260
Edwardsville,United States,Illinois,,25233.0,1840008564
Larnaca,Cyprus,Lárnaka,admin,48947.0,1196804795
Nagano,Japan,Nagano,admin,367184.0,1392603439
Irondequoit,United States,New York,,50302.0,1840058201
Antwerp,Belgium,Flanders,minor,920000.0,1056168623
Kokomo,United States,Indiana,,79351.0,1840013844
Forest Lake,United States,Minnesota,,24853.0,1840007808
Marion,United States,Ohio,,45181.0,1840008332
Stockbridge,United States,Georgia,,29904.0,1840015707
Odenton,United States,Maryland,,41846.0,1840005912
Marignane,France,Provence-Alpes-Côte d’Azur,,32920.0,1250764669
Chandler,United States,Arizona,,261165.0,1840019309
South Elgin,United States,Illinois,,24755.0,1840013564
Broughton,United Kingdom,North Lincolnshire,,5726.0,1826619680
Granby,Canada,Quebec,,63433.0,1124502071
Penrith,United Kingdom,Cumbria,,15200.0,1826839302
Lockport,United States,New York,,34561.0,1840000370
Rosemere,Canada,Quebec,,14294.0,1124741055
Chelmsford,United Kingdom,Essex,,111511.0,1826876670
Westerville,United States,Ohio,,41103.0,1840003763
Malibu,United States,California,,11820.0,1840028310
Burlingame,United States,California,,30889.0,1840018925
Baldwin Harbor,United States,New York,,7623.0,1840005229
New Albany,United States,Indiana,,36843.0,1840008662
Panama City Beach,United States,Florida,,12583.0,1840015035
Sakado,Japan,Saitama,,100829.0,1392771396
Westbury,United Kingdom,Wiltshire,,16989.0,1826000067
Tarpon Springs,United States,Florida,,25577.0,1840015980
Blackburn,United Kingdom,Blackburn with Darwen,,117963.0,1826802533
Boston,United States,Massachusetts,admin,4688346.0,1840000455
Niskayuna,United States,New York,,22267.0,1840058350
Hounslow,United Kingdom,Hounslow,,103337.0,1826943293
Luton,United Kingdom,Luton,,213052.0,1826630574
Boise,United States,Idaho,admin,389280.0,1840027142
Port Jefferson,United States,New York,,8145.0,1840005131
Kenner,United States,Louisiana,,66340.0,1840015047
Traverse City,United States,Michigan,,50522.0,1840003946
Marina del Rey,United States,California,,9852.0,1840017920
Aguascalientes,Mexico,Aguascalientes,admin,934424.0,1484666646
Monterey,United States,California,,28178.0,1840020358
Marana,United States,Arizona,,49030.0,1840023057
Essex,United States,Maryland,,39437.0,1840005675
Sidney,Canada,British Columbia,,11672.0,1124421362
Yardville,United States,New Jersey,,6801.0,1840026523
Morganton,United States,North Carolina,,16577.0,1840014504
Lynnfield,United States,Massachusetts,,12894.0,1840053531
Plover,United States,Wisconsin,,13099.0,1840002328
Southport,United Kingdom,Sefton,,90381.0,1826271387
Perry Hall,United States,Maryland,,28266.0,1840005686
Muncy,United States,Pennsylvania,,9245.0,1840000633
Federal Heights,United States,Colorado,,12827.0,1840028425
Chatham,Canada,Ontario,,101647.0,1124393373
Sparks,United States,Nevada,,105006.0,1840021337
Farnham,United Kingdom,Surrey,,39488.0,1826338893
Herndon,United States,Virginia,,24601.0,1840006037
Dayton,United States,Ohio,,718353.0,1840034249
Rocklin,United States,California,,68823.0,1840020232
Quezon City,Philippines,Quezon,admin,2936116.0,1608974097
Dunkirk,United States,New York,,23874.0,1840000445
Fernandina Beach,United States,Florida,,28931.0,1840013929
Beaumont,United States,Texas,,146091.0,1840019612
Woodway,United States,Texas,,9024.0,1840022142
Menomonee Falls,United States,Wisconsin,,38014.0,1840003020
Asahikawa,Japan,Hokkaidō,,331392.0,1392380358
Chihuahua,Mexico,Chihuahua,admin,878062.0,1484335603
Waxhaw,United States,North Carolina,,17147.0,1840016458
Scotia,United States,New York,,7642.0,1840004448
Billings,United States,Montana,,120728.0,1840018496
Cilegon,Indonesia,Banten,,387543.0,1360643410
Walnut Creek,United States,California,,70166.0,1840021531
Buffalo,United States,New York,,914341.0,1840000386
Grand Junction,United States,Colorado,,139143.0,1840020230
Changshu,China,Jiangsu,,1510100.0,1156901538
Garfield Heights,United States,Ohio,,27448.0,1840000602
Leduc,Canada,Alberta,,29993.0,1124170853
Seal Beach,United States,California,,23896.0,1840021965
Walnut,United States,California,,29685.0,1840021875
Woodburn,United States,Oregon,,35941.0,1840021230
Norfolk,United States,Virginia,,242742.0,1840003869
Lafayette,United States,Louisiana,,264357.0,1840015044
Short Pump,United States,Virginia,,28328.0,1840006394
Madeira,United States,Ohio,,9245.0,1840001605
Wexford,Ireland,Wexford,admin,,1372349451
Russellville,United States,Arkansas,,34205.0,1840014541
Arvin,United States,California,,22155.0,1840019147
Ottumwa,United States,Iowa,,24368.0,1840009339
Santa Rosa,Philippines,Laguna,,353767.0,1608571683
Aventura,United States,Florida,,36987.0,1840014243
Frederickson,United States,Washington,,22994.0,1840037551
Hiratsuka,Japan,Kanagawa,,257662.0,1392311050
Woodbridge,United States,New Jersey,,100089.0,1840081695
Barnegat,United States,New Jersey,,22754.0,1840081601
Astoria,United States,Oregon,,14916.0,1840018504
Huntley,United States,Illinois,,27228.0,1840011134
Imus,Philippines,Cavite,,403785.0,1608802508
Moline,United States,Illinois,,41356.0,1840008181
Soldotna,United States,Alaska,,7398.0,1840023415
Fukuyama,Japan,Hiroshima,,459576.0,1392551602
Escondido,United States,California,,151625.0,1840020620
Collegeville,United States,Pennsylvania,,5174.0,1840003696
Dumbarton,United Kingdom,West Dunbartonshire,,20527.0,1826077098
Mundelein,United States,Illinois,,31051.0,1840011175
Bozeman,United States,Montana,,57695.0,1840018509
Chowchilla,United States,California,,18310.0,1840018919
Mishawaka,United States,Indiana,,50363.0,1840014695
Manado,Indonesia,Sulawesi Utara,admin,461636.0,1360771278
Ica,Peru,Ica,admin,282407.0,1604607907
Whittier,United States,California,,85098.0,1840021878
Mammoth Lakes,United States,California,,8235.0,1840022493
Cerritos,United States,California,,49859.0,1840019215
Newburgh,United States,New York,,30905.0,1840000586
Chiba,Japan,Chiba,admin,981738.0,1392107144
Broadlands,United States,Virginia,,13576.0,1840024498
Alliance,United States,Ohio,,31255.0,1840000962
Breukelen,Netherlands,Utrecht,,14736.0,1528284816
Carlsbad,United States,California,,115382.0,1840019352
Willoughby,United States,Ohio,,22977.0,1840000547
Cedarhurst,United States,New York,,6633.0,1840005339
Prosper,United States,Texas,,24579.0,1840022019
Marblehead,United States,Massachusetts,,20500.0,1840053532
Port Arthur,United States,Texas,,154468.0,1840020919
Tooele,United States,Utah,,36015.0,1840021356
Fleet,United Kingdom,Hampshire,,37000.0,1826039041
Shrewsbury,United Kingdom,Shropshire,,71715.0,1826283137
Victoria,Canada,British Columbia,,335696.0,1124147219
Poland,United States,Maine,,5588.0,1840052967
Sayville,United States,New York,,15910.0,1840005092
Fairport,United States,New York,,5305.0,1840004280
Palmdale,United States,California,,155079.0,1840020502
DeSoto,United States,Texas,,52988.0,1840019441
Duncanville,United States,Texas,,38751.0,1840019442
Tuscaloosa,United States,Alabama,,155499.0,1840005563
Cagayan de Oro,Philippines,Cagayan de Oro,admin,675950.0,1608831546
Hayden,United States,Idaho,,15434.0,1840019808
New Berlin,United States,Wisconsin,,39691.0,1840003025
Salem,India,Tamil Nādu,,693236.0,1356567087
Nagasaki,Japan,Nagasaki,admin,404656.0,1392162566
Boardman,United States,Ohio,,34431.0,1840005186
Yorkville,United States,Illinois,,20613.0,1840010216
Staten Island,United States,New York,,476143.0,1840034032
Conyers,United States,Georgia,,16256.0,1840014806
Franklin Lakes,United States,New Jersey,,11119.0,1840003553
Tallahassee,United States,Florida,admin,257601.0,1840015913
Temple City,United States,California,,35811.0,1840021872
Norwich,United Kingdom,Norfolk,,213166.0,1826688051
Hamilton,Bermuda,Hamilton,primary,52320.0,1060000000
Charleston,United States,South Carolina,,628377.0,1840015163
Weymouth,United Kingdom,Dorset,,53068.0,1826316742
Norman,United States,Oklahoma,,124880.0,1840020451
San Pedro Garza Garcia,Mexico,Nuevo León,minor,122009.0,1484228590
Jim Thorpe,United States,Pennsylvania,,5449.0,1840000931
Hexham,United Kingdom,Northumberland,,11829.0,1826406735
Scotts Valley,United States,California,,11757.0,1840021580
Santa Fe,Argentina,Santa Fe,admin,405683.0,1032817575
Simpsonville,United States,South Carolina,,24221.0,1840015477
Verona,Italy,Veneto,minor,257275.0,1380324879
Jeddah,Saudi Arabia,Makkah al Mukarramah,,3976000.0,1682926944
Edgewater,United States,New Jersey,,13364.0,1840003543
Tifton,United States,Georgia,,24466.0,1840015863
Front Royal,United States,Virginia,,19719.0,1840006045
Anchorage,United States,Alaska,,288000.0,1840023385
Deer Park,United States,Ohio,,5566.0,1840003815
Flat Rock,United States,Michigan,,10004.0,1840003973
Holland,United States,Michigan,,100432.0,1840002996
Gadsden,United States,Alabama,,60944.0,1840006332
Conshohocken,United States,Pennsylvania,,8047.0,1840003697
Aptos,United States,California,,6387.0,1840017648
Prague,Czechia,"Praha, Hlavní Město",primary,1335084.0,1203744823
West Linn,United States,Oregon,,26736.0,1840021218
Swansea,United States,Massachusetts,,16567.0,1840053663
Waldorf,United States,Maryland,,75489.0,1840006175
Mumbai,India,Mahārāshtra,admin,23355000.0,1356226629
El Cerrito,United States,California,,25508.0,1840020275
Breda,Netherlands,Noord-Brabant,minor,183873.0,1528921549
Gilbert,United States,Arizona,,254114.0,1840021947
Naha,Japan,Okinawa,admin,316048.0,1392583118
North Riverside,United States,Illinois,,6429.0,1840011303
Key West,United States,Florida,,31401.0,1840015161
Brossard,Canada,Quebec,,85721.0,1124655166
Chesterton,United States,Indiana,,14088.0,1840009267
Pickering,Canada,Ontario,,91771.0,1124781814
Pico Rivera,United States,California,,62027.0,1840020506
Yekaterinburg,Russia,Sverdlovskaya Oblast’,admin,1468833.0,1643582706
Belle Isle,United States,Florida,,7240.0,1840014101
Vevey,Switzerland,Vaud,,19891.0,1756579162
Butler,United States,Pennsylvania,,37796.0,1840000857
Southington,United States,Connecticut,,43781.0,1840035601
Miami Lakes,United States,Florida,,31367.0,1840017275
Bridgeton,United States,New Jersey,,33379.0,1840016610
Blue Ash,United States,Ohio,,12372.0,1840003812
Warner Robins,United States,Georgia,,155140.0,1840015800
Kernersville,United States,North Carolina,,24660.0,1840016123
Trussville,United States,Alabama,,22635.0,1840015672
North Bethesda,United States,Maryland,,49872.0,1840031494
Medway,United States,Massachusetts,,13325.0,1840053674
Tauranga,New Zealand,Bay of Plenty,,135000.0,1554759867
Bel Air,United States,Maryland,,10119.0,1840005668
Depew,United States,New York,,15011.0,1840004397
Utica,United States,New York,,112650.0,1840002746
Aalborg,Denmark,Nordjylland,admin,122219.0,1208789278
Butte,United States,Montana,,34207.0,1840032850
Fairfield,United States,California,,148683.0,1840020253
Pigeon Forge,United States,Tennessee,,6266.0,1840014500
Joliet,United States,Illinois,,147344.0,1840008192
Yachiyo,Japan,Chiba,,200538.0,1392929073
Leesburg,United States,Florida,,154574.0,1840015083
La Libertad,Philippines,Negros Oriental,,38602.0,1608768196
Gresham,United States,Oregon,,109381.0,1840019939
Woodcliff Lake,United States,New Jersey,,5839.0,1840000924
Emmett,United States,Idaho,,9889.0,1840020000
West Hartford,United States,Connecticut,,63063.0,1840035652
Bucharest,Romania,Bucureşti,primary,1883425.0,1642414442
Canby,United States,Oregon,,19393.0,1840018569
Takamatsu,Japan,Kagawa,admin,417814.0,1392427161
Edmond,United States,Oklahoma,,94054.0,1840020423
Walsall,United Kingdom,Walsall,,67594.0,1826655696
Krakow,Poland,Małopolskie,admin,766739.0,1616172264
Sokcho,"Korea, South",Gangwon,minor,85430.0,1410921315
Decatur,United States,Georgia,,25696.0,1840014777
Fussa,Japan,Tōkyō,,56713.0,1392749897
Fortuna,Brazil,Maranhão,,15098.0,1076197650
West Lafayette,United States,Indiana,,50996.0,1840010430
Lake Charles,United States,Louisiana,,156181.0,1840015039
Fribourg,Switzerland,Fribourg,admin,38365.0,1756145667
Linden,Guyana,Upper Demerara-Berbice,admin,29298.0,1328531190
Mississauga,Canada,Ontario,,721599.0,1124112672
Kuala Lumpur,Malaysia,Kuala Lumpur,primary,8285000.0,1458988644
Syracuse,United States,New York,,404223.0,1840000378
Hornchurch,United Kingdom,Havering,,63583.0,1826813082
Weston,United States,Florida,,71166.0,1840016003
Clayton,United Kingdom,Bradford,,16982.0,1826432335
